username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
NoticiasAirSim,2018-07-23 19:46,0,1,¿Y que si la hubieras comentado en público? Como si la quieres comentar tanto en público como en privado. Es que parece ahora que va a haber más miedo que otra cosa. Nuevamente las opiniones para el ámbito privado¿? Esto no debería funcionar así. “Progreso” algunos lo llaman.,,,,1021451512252379136,https://twitter.com/NoticiasAirSim/status/1021451512252379136
NoticiasAirSim,2018-07-23 18:31,0,0,"Yo ya lo digo, que no se quejen si les llaman dictadores, porque su forma de proceder, y lo se por propia experiencia, parece autoritaria completamente. Por poder hacer pueden hacer misa, ahora bien, ya nos las apañaremos o nos iremos a otro lado.",,,,1021432555340431361,https://twitter.com/NoticiasAirSim/status/1021432555340431361
NoticiasAirSim,2018-07-23 17:31,0,0,"Por cierto, por supuesto que la tienda puede vetar a quien quiera, pero que lidie con que le llamen fascistas o dictadores y que vayan a comprar a otra tienda por no saber aceptar las críticas o tratar de hacer más variedad de pantalones. Esas cosas son claves.",,,,1021417447369388032,https://twitter.com/NoticiasAirSim/status/1021417447369388032
NoticiasAirSim,2018-07-23 17:25,0,0,"Y eso se llama... ¡OPINIÓN! Y opinión justificada. Nada que ver con difamación o tener que vetar a alguien a la tienda por hacer una crítica. Y menos que eso sea IVAO. Sin contar con que no se sabe bien ciertos usuarios que twitter tienen, con lo cual no es justo. STD IVAO.",,,,1021416079753711617,https://twitter.com/NoticiasAirSim/status/1021416079753711617
NoticiasAirSim,2018-07-23 17:21,0,0,Barcelona Aproximación y Control en @ vatsimSpain,,@,,1021414964135890944,https://twitter.com/NoticiasAirSim/status/1021414964135890944
NoticiasAirSim,2018-07-23 17:20,0,0,"Efectivamente. Considero que es un completo error... Esto ya lo dije cuando se me suspendió, pero bueno, veo que no sólo no han rectificado si no que han hecho oficial la metedura de pata. Suma y sigue.",,,,1021414720509759489,https://twitter.com/NoticiasAirSim/status/1021414720509759489
NoticiasAirSim,2018-07-23 17:19,0,0,"Podría ser considerado difamación, pero si cojo otro pantalón, mido los bolsillos y son más grandes, puedo opinar libremente eso y con pruebas justificadas. Guste o no. Difamar es decir algo sin pruebas para deshonrar algo/alguien. Decir una verdad y argumentarla no lo es.",,,,1021414442859450368,https://twitter.com/NoticiasAirSim/status/1021414442859450368
NoticiasAirSim,2018-07-23 17:16,0,0,Gracias. Un saludo.,,,,1021413629533540357,https://twitter.com/NoticiasAirSim/status/1021413629533540357
NoticiasAirSim,2018-07-23 17:11,0,0,Vamos a ver.las RRSS NO es IVAO. Aquí no tiene jurisdicción IVAO. IVAO no puede relacionar IPs ni tener acceso a toda la información de la cuenta de twitter. La normativa carece de sentido. Alarcón lo ha dicho clarísimo:https://twitter.com/DrkTemplar/status/1021406269024931841 …,,,,1021412598263308291,https://twitter.com/NoticiasAirSim/status/1021412598263308291
NoticiasAirSim,2018-07-23 17:09,0,0,"O no. Es que así son las RRSS. Evidentemente poniendo el nombre de otro es suplantación de identidad, yo decía nombre falso. Te haces una cuenta con nombre falso y por que no, puedes opinar sobre lo que quieras, de hecho puedes hacerlo con tu cuenta, a no ser que opines de IVAO.",,,,1021411924049842177,https://twitter.com/NoticiasAirSim/status/1021411924049842177
NoticiasAirSim,2018-07-23 17:06,0,0,"Totalmente legítimo también. El poner por las nubes a esa marca será por algo. Si lo haces con argumentos y opiniones es algo legítimo. De hecho... para algo están las reseñas y demás webs de opinión, ¿no? Vamos, me parece muy totalitaria esta norma.",,,,1021411265435111425,https://twitter.com/NoticiasAirSim/status/1021411265435111425
NoticiasAirSim,2018-07-23 17:05,0,0,"Escribo lo que me de la gana y, sin embargo, IVAO no me podrá tocar y tocará a otros que ayan hecho mucho menos. ¿Justicia? No. IVAO quiere controlar lo que no le pertenece. No se puede controlar. Es obvio.",,,,1021410868955951105,https://twitter.com/NoticiasAirSim/status/1021410868955951105
NoticiasAirSim,2018-07-23 17:04,0,0,"Por supuesto que no me he ocultado... ¿De que me voy a ocultar? Ah, sí, de IVAO, claro. Creo que no has pillado bien lo que digo. NO todos los usuarios de IVAO y con twitter están ""registrados"". Quiero decir, ahora me hago una cuenta, si soy malo hasta pongo nombre falso",,,,1021410670477225984,https://twitter.com/NoticiasAirSim/status/1021410670477225984
NoticiasAirSim,2018-07-23 16:58,0,0,"Es libertad de expresión, le pese a quien le pese. Igual roza la mala educación, seguramente. Pero, otro ejemplo, decir que ese pantalón está mal diseñado porque tiene los bolsillos demasiado pequeños y que no crees que esa marca esté a la altura, es 100% una OPINIÓN libre.",,,,1021409281537699841,https://twitter.com/NoticiasAirSim/status/1021409281537699841
NoticiasAirSim,2018-07-23 16:57,0,0,"Por cierto, estoy totalmente a favor de que se tomen medidas con los usuarios que insultan pero, sin embargo, entiendo que fuera de IVAO no se puede hacer nada por parte de IVAO y hay que recurrir a lo legal. También decir que el decir a una marca: ""este pantalón es una basura""..",,,,1021408928494768131,https://twitter.com/NoticiasAirSim/status/1021408928494768131
NoticiasAirSim,2018-07-23 16:57,0,0,"Ah, que cuando me registro en IVAO debo poner mi cuenta válida de Twitter. Ah, que no. Entonces, ¿cómo sabe IVAO quien soy realmente? Sólo podrá sancionar a los que sepa quiénes son y, aún así, se podrá llevar varios sustos. Más injusticia, aún, si cabe",,,,1021408870642659328,https://twitter.com/NoticiasAirSim/status/1021408870642659328
NoticiasAirSim,2018-07-23 16:50,0,0,"Fuera de IVAO dejan de estar en potestad de IVAO y pasan a estar legislados y/o amparados por la ley del país. NO se puede consentir que IVAO, fuera de su red, tome cartas en el asunto. Es ilógico y totalmente erróneo. Además de querer controlar TODO, ya que no pueden cerrar post",,,,1021407093436436480,https://twitter.com/NoticiasAirSim/status/1021407093436436480
NoticiasAirSim,2018-07-23 16:47,0,0,"Ya, el problema está en que quien realmente insultó en su día a usuarios de IVAO por aquí se fue de rositas porque IVAO no tenía potestad y yo, por opinar, se me suspendió un año. Ahora sacan esta ley, si la ponen en práctica “tan bien” como han estado haciendo triunfan.",,,,1021406529843539968,https://twitter.com/NoticiasAirSim/status/1021406529843539968
NoticiasAirSim,2018-07-23 16:43,0,0,Con esta ley claramente dice que lo ocurrido a mi era un anticipo. De hecho cuando me ocurrió a mi no había esta norma... Ahora le puede pasar a cualquiera que opine y a alguien no le guste la opinión. Vaya tela.,,,,1021405422849314816,https://twitter.com/NoticiasAirSim/status/1021405422849314816
NoticiasAirSim,2018-07-23 16:39,0,0,"Me parece algo ilógico, impensable y abrumador. ¿De verdad están tan abiertos a opiniones como dicen? ¿En serio? ¿Que se piensan que son? Esto es digno de regímenes totalitarios. El lema debería ser “IVAO, as totalitarian as it gets.”",,,,1021404460793442304,https://twitter.com/NoticiasAirSim/status/1021404460793442304
NoticiasAirSim,2018-07-23 16:37,0,0,"Entonces es más o menos, si no igual, de como la interpreto yo, pero me parecía demasiado fuerte. Lo de fútbol en UNICOM lo entiendo, ¿pero en TS3? Y, lo más grave es que, entonces, atacan contra la libertad de expresión y contra que, fuera de IVAO, ésta no tiene poder. Es ajeno.",,,,1021403846436958210,https://twitter.com/NoticiasAirSim/status/1021403846436958210
NoticiasAirSim,2018-07-23 15:39,0,1,@ IVAOAERO ¿Can you explain more and better this new rule? Thanks.pic.twitter.com/HRJLbeMuYr,,@,,1021389416668061697,https://twitter.com/NoticiasAirSim/status/1021389416668061697
NoticiasAirSim,2018-07-23 15:26,0,2,"Es que sea como sea que se enterprete esa normativa hay una cosa que es común, que es RRSS. ¿Que potestad tienen para legislar en RRSS? Anda que no lo habré ido avisando desde mi suspensión totalmente injusta y sin explicación ni normativa vigente.",,,,1021386036809748480,https://twitter.com/NoticiasAirSim/status/1021386036809748480
NoticiasAirSim,2018-07-23 15:19,1,2,"Eso sin contar con el ejemplo final: publicitar una VA está prohibido en un canal oficial de IVAO, según eso o así lo interpreto yo. Entonces, si las VAs y otros grupos son los que mueven a la comunidad ¿así es como paga IVAO esa labor? Deprimente, de verdad.",,,,1021384338817069056,https://twitter.com/NoticiasAirSim/status/1021384338817069056
NoticiasAirSim,2018-07-23 15:09,0,1,A ver si se explican un poco más. En cualquier caso la norma empieza oliendo muy mal. Ya sabemos en qué dirección va IVAO. Una pena.,,,,1021381910860320770,https://twitter.com/NoticiasAirSim/status/1021381910860320770
NoticiasAirSim,2018-07-23 15:09,0,1,"... cuando se eplica o se aplica siempre? No lo veo claro. Aún así me parece una auténtica tontería de norma y en contra de una ley universal de libertad de expresión. En el foro al ser suyo y privado harán lo que quieran, en RRSS no puedes controlar opiniones y coneestaciones.",,,,1021381679003336704,https://twitter.com/NoticiasAirSim/status/1021381679003336704
NoticiasAirSim,2018-07-23 15:07,0,1,"Yo no lo tengo del todo claro y creo que está sujeto a interpretaciones. Puede ser lo que dices o que en canales oficiales de IVAO se aplicará esa norma. Aún así en twitter, si es lo que acabo de decir... quiere decir que si menciono a una cuenta de IVAO o respondo un tweet es...",,,,1021381314652647424,https://twitter.com/NoticiasAirSim/status/1021381314652647424
NoticiasAirSim,2018-07-23 14:34,0,1,"Cada vez más convencido de que VATSIM es el futuro. La ley no deja claro con que cosas se sancionará o con que cosas no. Así como el tipo/tiempo de sanción. Así, ante la duda, la gente estará en silencio y no les “molestará”. Pero ¿que pasa en IVAO? ¿Por que se hace esto?",,,,1021373019707650048,https://twitter.com/NoticiasAirSim/status/1021373019707650048
NoticiasAirSim,2018-07-23 14:30,2,2,"Se acercan cambios... Tienen las narices de decir que se puede opinar y están abiertos a las opiniones y críticas y luego sacan esta nueva ley. Claramente lo mío fue un anticipo. Bienvenido a la invasion del derecho de la libre expresión, pública y privadamente. Gracias IVAOpic.twitter.com/d8eJl00tUT",,,,1021372077801132032,https://twitter.com/NoticiasAirSim/status/1021372077801132032
NoticiasAirSim,2018-07-23 13:08,0,4,¡Me alegro mucho! Me encanta ver a algunos que convierten su pasión en su futura profesión. ¡Ánimo! Y cualquier cosa estoy por aqui.,,,,1021351439795466240,https://twitter.com/NoticiasAirSim/status/1021351439795466240
NoticiasAirSim,2018-07-23 01:38,0,1,"No tenía ni idea. Pues entonces no, claramente no te vas a poder unir a ellos. Una lástima. ¡Suerte con el proyecto!",,,,1021177716975063040,https://twitter.com/NoticiasAirSim/status/1021177716975063040
NoticiasAirSim,2018-07-23 01:32,0,1,El grupo se llama @ defensaaerea e igual podrías plantearles tu proyecto y así la unión haría la fuerza. Buenas noches!,,@,,1021176096698654720,https://twitter.com/NoticiasAirSim/status/1021176096698654720
NoticiasAirSim,2018-07-23 01:30,0,1,"Hay un grupo que simulan al Ejército del Aire. Igual podrías estar en ese grupo y dentro de ellos lo de la Base Aérea. Para unir todo y que no haya minigrupos por ahí que al final es una locura, creo yo y es mi opinión/consejo. Para lo que necesites me dices, la idea es buena :)",,,,1021175633282560001,https://twitter.com/NoticiasAirSim/status/1021175633282560001
NoticiasAirSim,2018-07-23 01:05,0,1,"¿Empezar de instructor en MTS? =P Jaja supongo que no te referías a eso... cuenta, cuenta.",,,,1021169470537158657,https://twitter.com/NoticiasAirSim/status/1021169470537158657
NoticiasAirSim,2018-07-23 00:36,0,3,"Ahora mismo en @ vatsim. Impresionante! Lástima enterarme demasiado tarde, hoy hubiera sido un buen día para empezar a volar por los EEUU y América.pic.twitter.com/cpPwvKMH3W",,@,,1021161990054727680,https://twitter.com/NoticiasAirSim/status/1021161990054727680
NoticiasAirSim,2018-07-22 17:40,0,1,¡Me alegro! Espero una opinión tras ello ;),,,,1021057465054629889,https://twitter.com/NoticiasAirSim/status/1021057465054629889
NoticiasAirSim,2018-07-22 17:27,0,3,"Ibiza Torre y Aproximación, así como Palma Radar Conectados en @ vatsimSpain. ¡A volar!",,@,,1021054221414731776,https://twitter.com/NoticiasAirSim/status/1021054221414731776
NoticiasAirSim,2018-07-22 11:08,0,3,"De esta forma puedes tener varios monitores y en cada monitor una cosa diferente para controlar. Son independientes, con un ""master"" y varios clientes vía proxy. También se puede tener varios en un sólo monitor. Muy buen software Euroscope, recomendable su prueba 100%pic.twitter.com/AjABwNLmT0",,,,1020958633142685696,https://twitter.com/NoticiasAirSim/status/1020958633142685696
NoticiasAirSim,2018-07-22 11:04,0,3,"Aquí se puede apreciar un detalle. Bueno, muchos, como la gran personalización del software que puedes configurarlo a tu gusto, pero también otra cosa interesante es el poder abrir tantos Euroscope como quieras realizando una sola conexión a VATSIM pudiendo tener varias ventanaspic.twitter.com/tYZTmbdfRY",,,,1020957844638765056,https://twitter.com/NoticiasAirSim/status/1020957844638765056
NoticiasAirSim,2018-07-22 11:01,0,4,Los controladores de @ vatsimSpain nos pasan capturas de como nos vieron en la # quedadasFlightSimmers de ayer. ¡Gracias por las capturas!pic.twitter.com/NNpxrOrKpC,,@,#,1020956989554397184,https://twitter.com/NoticiasAirSim/status/1020956989554397184
NoticiasAirSim,2018-07-22 09:27,0,1,CAE Madrid. Practicando para la vida 1.0 :),,,,1020933396334350337,https://twitter.com/NoticiasAirSim/status/1020933396334350337
NoticiasAirSim,2018-07-21 23:40,1,7,"¡Buenas noches! ¿Que mejor que en la cuenta de simulación haya un simulador? Primera vez en un “Full Flight Simulator”. Muy logrado las aceleraciones y movimientos. Otra experiencia más, de todo se aprende.pic.twitter.com/UMTnvwJwld",,,,1020785530655727617,https://twitter.com/NoticiasAirSim/status/1020785530655727617
NoticiasAirSim,2018-07-21 21:20,3,4,"Por ESTO elijo VATSIM. Compromiso, comunidad y calidad. ¡Gracias Oscar! Usuarios así de comprometidos dan gusto, por suerte por VATSIM España es algo común.https://twitter.com/oscarberengue10/status/1020749665325731841 …",,,,1020750277605982211,https://twitter.com/NoticiasAirSim/status/1020750277605982211
NoticiasAirSim,2018-07-21 20:49,0,1,"Palma Control e Ibiza Torre, con trainning en esta última, abiertas en @ vatsimSpain",,@,,1020742616818823169,https://twitter.com/NoticiasAirSim/status/1020742616818823169
NoticiasAirSim,2018-07-21 20:46,0,1,"Por @ ikzay_Iker, @ ThePilotYT yo ;) ¡Me alegro que te haya gustado! ¡Un saludo!",,@ @,,1020741929858985993,https://twitter.com/NoticiasAirSim/status/1020741929858985993
NoticiasAirSim,2018-07-21 18:57,0,0,¡Gracias! ¡Claramente lo vuestro es pasión! Gracias por sacar un hueco y darnos control en rodadura.,,,,1020714502667595776,https://twitter.com/NoticiasAirSim/status/1020714502667595776
NoticiasAirSim,2018-07-21 18:51,0,1,"Sí, muchas gracias comandante.",,,,1020712988158963712,https://twitter.com/NoticiasAirSim/status/1020712988158963712
